objID,ra_sdssdr5,dec_sdssdr5,ra_rosatsdssdr5,dec_rosatsdssdr5,distance,F_Halpha,EW_Halpha,s2n_Halpha,F_Hbeta,EW_Hbeta,s2n_Hbeta,F_oiii,EW_oiii,s2n_oiii,F_nii,EW_nii,s2n_nii,RASS,SDSS,umag,gmag,rmag,imag,zmag,St,z,CRate,Exp,HR1,HR2,L,FX,g0mag,FXcor,logLX,LogL2500,logL2keV,alpha,Comm,agn_type
587725577498788136,262.33781,60.564599,262.3378,60.56458,0.00139928241573768,1001.452,66.826,30.368,275.422,13.653,14.952,110,5.817,15.502,528.521,35.085,17.425,172920.9+603354,172921.07+603352.5,19.33,19.1,18.81,18.41,18.25,3,0.221,0.0069,2325,-0.15,0.45,10,0.71,18.96,1.77,43.45,28.96,24.92,1.55,Sy1.9,BL_Seyfert
587725577499574475,263.05578,58.898546,263.0557,58.8985,0.00064583626924937,1763.256,75.191,32.584,365.741,11.838,21.321,1651.201,57.224,42.719,1025.914,43.521,22.536,173214.3+585357,173213.36+585354.6,19.56,18.72,18.13,17.85,17.83,3,0.16,0.0264,2058,0.38,0.15,42,2.68,18.61,6.64,43.7,28.8,25.17,1.39,Sy1.5,BL_Seyfert
587725578570367191,260.95896,65.567839,260.9589,65.56783,0.000999347610618671,332.323,11.689,17.973,61.956,2.199,7.724,50.613,1.876,3.933,262.796,9.195,10.513,172350.4+653415,172350.14+653404.2,19.96,19.1,18.3,17.84,17.44,3,0.17,0.0025,3871,1,1,7,0.25,18.99,0.61,42.73,28.7,24.19,1.73,Sy1.9,BL_Seyfert
587725589307982063,257.06403,64.527035,257.064,64.52697,0.0014834313234031,131.257,11.689,12.681,34.884,2.533,8.924,140.173,10.974,15.903,-994,-999,7.516,170816.3+643146,170815.37+643137.1,20.18,19.82,19.18,18.99,18.61,3,0.255,0.0077,3557,0.04,0.01,24,0.71,19.72,1.63,43.56,28.79,25.03,1.44,-9999,Other_AGN
587725589310013798,260.31912,60.068453,260.3191,60.06844,0.0010629694608649,-999,-999,0,-999,-999,0,-999,0.37,0.62,-999,-999,0,172120.3+600328,172116.58+600406.4,24.29,22.15,20.3,19.46,18.87,3,0.531,0.0172,2144,0.33,0.05,38,1.64,22.07,3.86,44.73,28.55,26.19,0.91,BL?_radio,Other_AGN
587725589312569457,263.02995,54.444579,263.03,54.44458,0.000585370873718553,772.817,21.454,34.353,157.16,4.335,19.302,133.371,3.846,13.433,575.429,15.89,26.076,173207.0+542634,173207.20+542640.5,19.19,18.5,17.8,17.36,17.13,3,0.115,0.0275,1566,0.08,-0.23,47,2.8,18.32,6.93,43.4,28.61,24.87,1.44,Sy1.8,BL_Seyfert
587725589312569457,263.02995,54.444579,263.03,54.44458,0.000585370873718553,738.13,20.234,31.527,146.413,4.184,19.15,127.522,3.79,14.687,585.476,15.964,23.171,173207.0+542634,173207.20+542640.5,19.19,18.5,17.8,17.36,17.13,3,0.115,0.0275,1566,0.08,-0.23,47,2.8,18.32,6.93,43.4,28.61,24.87,1.44,Sy1.8,BL_Seyfert
587725589846491421,260.76214,61.020263,260.7621,61.02025,0.00108701591399598,113.993,10.58,12.29,59.264,5.022,7.425,272.283,24.54,22.154,-994,-999,7.903,172306.2+610107,172302.91+610112.9,21.64,20.54,19.3,18.91,18.66,3,0.251,0.0275,2283,0.7,0.38,50,2.67,20.44,6.37,44.14,28.48,25.6,1.11,Sy1.5,BL_Seyfert
587725589849702763,264.16085,53.909043,264.1609,53.90903,0.00161424048194871,-999,-999,0,192.049,13.574,18.106,1631.017,124.371,22.805,-999,-333,0,173637.1+535414,173638.61+535432.5,20.32,20.03,19.5,19.04,18.76,3,0.408,0.0113,1543,0.23,0.5,10,1.16,19.89,2.91,44.31,29.17,25.78,1.3,-9999,Other_AGN
587725590381789339,259.23857,64.553589,259.2385,64.55358,0.0019630108240763,215.135,8.9,37.812,49.555,1.986,12.048,48.8,2.054,11.908,110.354,4.541,20.72,171657.5+643316,171657.25+643312.9,19.65,18.53,18.06,17.61,17.22,3,0.081,0.0066,3849,-0.28,0.16,15,0.62,18.42,1.46,42.39,28.25,23.86,1.69,Sy1.9,BL_Seyfert
587725590923509823,265.44368,54.029519,265.4438,54.0295,0.000638635501810147,-999,-999,0,570.962,27.882,16.056,226.654,11.758,10.935,-999,-999,0,174145.3+540152,174146.50+540146.2,19.36,19.18,18.96,18.8,18.55,6,0.416,0.02,1664,-0.02,-0.42,20,2.1,19,5.32,44.6,29.54,26.06,1.34,NLS1?,NL_Seyfert
587725591458283663,264.53876,58.714904,264.5388,58.71492,0.000693928058473375,510.671,4.597,6.782,64.99,0.615,7.439,314.278,3.098,18.506,707.102,6.332,8.068,173808.6+584255,173809.32+584253.7,18.91,17.27,16.46,16.07,15.77,3,0.029,0.0341,2290,1,0.42,102,3.6,17.12,9.18,42.26,27.86,23.72,1.59,-9999,Other_AGN
587725816942690330,145.45767,61.199666,145.4576,61.19967,0.000904924537829645,1668.044,43.905,24.992,414.336,10.051,21.784,1204.509,30.811,27.34,1224.877,32.071,19.547,094149.6+611210,094149.83+611158.8,19.44,18.63,17.95,17.52,17.38,3,0.123,0.1051,352,0.4,0.03,63,9.21,18.51,20.51,43.94,28.59,25.4,1.22,Sy1.9,BL_Seyfert
587725816957632726,221.7266,61.945987,221.7266,61.94597,0.000696612781702556,80.602,6.815,17.985,28.844,2.534,5.722,19.606,1.798,5.283,219.662,18.475,11.232,144646.0+615652,144654.39+615645.5,21.15,20.33,19.39,19.12,18.83,3,0.153,0.023,567,0.02,0.49,9,1.7,20.29,3.37,43.36,28.08,24.83,1.25,Sy1.9,BL_Seyfert
587725817481920660,155.16588,64.409973,155.1659,64.40994,0.00144076311753548,733.13,37.406,28.45,203.383,9.841,27.981,1630.283,83.444,44.256,607.151,30.816,24.161,102039.5+642437,102039.81+642435.8,20.26,19.37,18.52,18.02,17.85,3,0.122,0.0399,499,-0.52,0.4,19,2.68,19.33,4.96,43.31,28.26,24.78,1.34,Sy1.8,BL_Seyfert
587725818567786656,221.14544,63.601671,221.1454,63.60164,0.00179780437013925,-999,-999,0.4,9.011,0.542,1.94,-999,-999,0.065,-999,0.62,0.906,144433.9+633604,144434.89+633605.9,20.72,20.16,19.24,18.86,18.52,3,0.298,0.1468,380,0.22,0.01,102,10.94,20.09,21.85,44.85,28.79,26.32,0.95,BL?_radio,Other_AGN
587725818568048689,222.33995,63.270541,222.3399,63.27053,0.00110961427686284,2452.591,17.826,22.643,406.566,2.944,20.139,3054.519,23.13,20.943,4570.492,33.045,23.504,144926.2+631555,144921.57+631613.9,18.7,16.78,16.05,15.71,15.37,3,0.042,0.0105,607,0.89,-0.56,9,0.78,16.69,1.57,41.82,28.36,23.29,1.95,Sy2?_radio,NL_Seyfert
587725818568048689,222.33995,63.270541,222.3399,63.27053,0.00110961427686284,3355.368,17.343,23.667,570.041,3.109,18.555,4045.145,22.892,20.985,5757.108,29.6,24.274,144926.2+631555,144921.57+631613.9,18.7,16.78,16.05,15.71,15.37,3,0.042,0.0105,607,0.89,-0.56,9,0.78,16.69,1.57,41.82,28.36,23.29,1.95,Sy2?_radio,NL_Seyfert
587725818573815858,241.32937,54.349985,241.3293,54.35,0.000553836238019668,42.65,3.242,2.605,-994,-999,2.117,6.622,0.461,1.624,-999,-999,0.389,160518.5+542101,160519.04+542100.0,19.78,19.36,18.83,18.46,18.23,3,0.212,0.5005,1090,-0.11,0.12,1160,32.8,19.33,59.76,44.94,28.77,26.4,0.91,BL?_radio,Other_AGN
587725992501641472,251.18719,42.55127,251.1872,42.55125,0.00142402229569033,-999,-999,0,265.965,14.684,10.871,93.952,5.673,12.955,1000.833,84.2,6.759,164444.9+423325,164444.93+423304.5,20.3,19.83,19.1,18.97,18.66,6,0.317,0.0177,706,-0.52,0.03,8,1.33,19.79,2.67,44.01,28.97,25.47,1.34,-9999,Other_AGN
587725993575383171,252.16731,42.929912,252.1673,42.92989,0.000677317835817345,2903.061,97.519,19.668,893.429,22.81,22.195,8231.952,227.411,32.309,3135.803,104.788,10.764,164839.7+425552,164840.15+425547.6,17.99,17.74,17.45,17.02,17.14,3,0.129,0.0628,660,-0.01,0.53,32,4.89,17.67,10.05,43.67,28.97,25.14,1.47,Sy1.5,BL_Seyfert
587725994111598685,251.4675,44.437462,251.4675,44.43744,0.00192411403672494,171.584,2.625,5.726,64.053,0.983,7.861,184.406,2.978,15.907,-994,-999,4.739,164553.4+442544,164552.20+442614.8,19.21,17.95,17.2,16.76,16.53,3,0.07,0.0205,782,0.29,0.24,14,1.52,17.89,3.02,42.57,28.33,24.04,1.65,-9999,Other_AGN
587725994647879883,251.08321,45.778996,251.0832,45.77897,0.00166822860153722,74.954,2.057,4.39,61.87,1.544,2.145,92.109,2.426,4.057,63.621,1.737,6.496,164419.8+454635,164419.97+454644.3,19.48,18.9,18.14,17.8,17.45,3,0.225,0.1801,785,-0.18,0.15,221,13.62,18.85,27.51,44.66,29.02,26.13,1.11,BL?_radio,Other_AGN
587726015089213508,226.34134,1.697185,226.3413,1.69714,0.00113828989299842,2174.137,92.96,19.335,625.989,18.963,16.007,682.197,22.115,15.93,771.699,32.825,14.763,150523.1+014139,150521.92+014149.7,18.55,18.32,18.18,17.98,17.94,3,0.158,0.0158,413,0.76,-1,9,1.78,18.12,4.78,43.55,28.98,25.01,1.52,Sy1.5_radio,BL_Seyfert
587726016149192848,194.94267,3.2992379,194.9427,3.29925,0.000800968502989823,384.575,25.604,47.412,69.127,4.793,13.369,292.916,21.077,39.645,296.313,19.624,35.821,125944.5+031722,125946.24+031757.3,20.9,19.61,18.76,18.35,18.16,3,0.083,0.0251,292,1,0.75,8,1.99,19.5,4.15,42.87,27.84,24.33,1.35,Sy2?_ambigID,NL_Seyfert
587726031176073350,182.95057,1.3610831,182.9505,1.36106,0.00155536387087511,696.211,32.854,32.221,152.334,6.562,15.584,439.207,19.848,41.767,476.724,22.379,24.185,121147.5+012128,121148.13+012139.8,20.25,19.06,18.55,18.14,17.73,3,0.127,0.0339,381,0.1,1,15,2.68,18.95,5.59,43.4,28.45,24.87,1.37,Sy1.9,BL_Seyfert
587726031182496002,197.61618,1.2238693,197.6162,1.22383,0.00166434112831034,392.391,28.284,24.325,102.595,6.03,16.794,617.151,38.888,60.722,264.331,18.954,11.957,131028.3+011322,131027.88+011325.8,19.98,19.36,18.92,18.6,18.33,3,0.152,0.0248,259,0.23,-0.79,11,1.98,19.23,4.14,43.45,28.5,24.91,1.38,Sy1.8,BL_Seyfert
587726031188263046,210.70567,1.1906251,210.7057,1.19058,0.00199425548181659,-999,-999,0,102.647,10.877,6.157,124.586,14.402,3.633,-999,-999,0,140252.1+011130,140249.36+011126.1,20.03,19.76,19.66,19.56,19.44,6,0.813,0.0305,349,0.38,0.29,8,2.86,19.65,6.68,45.45,29.93,26.92,1.16,-9999,Other_AGN
587726031707439131,170.24892,1.7491399,170.2489,1.74908,0.00239651631010706,-999,-999,0.468,-994,-999,3.615,3.643,0.209,1.792,28.11,1.636,1.908,112100.6+014515,112059.74+014456.7,20.19,19.8,19.2,18.75,18.45,3,0.368,0.0488,415,1,-0.01,28,5.52,19.67,14.98,44.91,29.16,26.38,1.07,BL?_radio,Other_AGN
587726031729459313,220.67761,1.3197775,220.6776,1.31972,0.00266166500739425,519.655,6.552,40.493,119.643,1.558,14.973,142.339,1.929,13.961,509.366,6.388,34.295,144242.2+012000,144242.62+011911.0,19.3,17.62,16.87,16.5,16.04,3,0.034,0.0219,345,1,0.11,8,2.24,17.48,5.55,42.18,27.85,23.64,1.61,Sy1.9,BL_Seyfert
587726032256565435,198.37552,2.0183169,198.3755,2.01828,0.00172222718812752,-999,-999,0,56.802,2.228,4.139,12.306,0.508,2.833,66.806,2.941,4.189,131330.9+020107,131330.12+020105.8,19.74,19.15,18.64,18.22,17.85,3,0.356,0.0434,284,-0.11,0.67,13,3.52,19.05,7.44,44.57,29.37,26.04,1.28,radio,Other_AGN
587726032765517875,134.45751,1.5917562,134.4575,1.59175,0.00156829761023484,288.157,5.917,1.845,171.885,3.077,5.084,-994,-999,2.684,47.025,0.96,5.445,085749.8+013535,085749.80+013530.3,18.77,18.35,17.91,17.56,17.3,3,0.281,0.0613,370,0.03,-0.39,30,6.6,18.19,17.13,44.69,29.49,26.15,1.28,radio,Other_AGN
587726032768467134,141.20866,1.8499217,141.2086,1.84992,0.00218670133121673,-994,-999,4.738,-994,-999,4.967,43.259,1.856,3.315,47.831,1.845,6.43,092453.9+015052,092450.07+015059.7,21.19,19.95,18.82,18.27,17.99,3,0.177,0.0305,358,0.78,-0.37,11,3.22,19.78,8.21,43.9,28.42,25.36,1.18,-9999,Other_AGN
587726032784785565,178.53867,2.6375054,178.5387,2.63753,0.00103315528927089,257.321,10.745,12.311,47.705,2.028,7.336,309.108,13.769,28.646,445.198,18.493,11.084,115409.5+023756,115409.28+023815.1,20.93,19.77,18.65,18.18,17.87,3,0.211,0.0493,401,0.09,0.21,23,4,19.67,8.48,44.09,28.63,25.55,1.18,radio,Other_AGN
587726033315299465,164.02756,2.8704084,164.0275,2.87042,0.00184244398770499,20.252,0.853,2.375,29.738,1.153,3.765,10.504,0.429,2.581,12.687,0.532,1.801,105607.0+025215,105606.60+025213.5,19.95,19.33,18.58,18.17,17.98,3,0.236,0.585,400,0.76,0.21,274,63.57,19.18,166.1,45.49,28.93,26.96,0.76,BL?_radio,Other_AGN
587726033334501584,207.99647,2.8427755,207.9965,2.84278,0.00123247537590526,1153.106,40.687,31.921,279.899,10.054,24.311,242.222,9.062,37.12,512.932,18.004,28.501,135157.9+025021,135159.15+025034.0,19.8,18.88,18.15,17.7,17.43,3,0.073,0.0266,397,-0.61,-1,9,2.16,18.77,4.59,42.79,28.02,24.26,1.44,Sy1.5,BL_Seyfert
587726033844568202,146.57045,2.9165344,146.5704,2.91653,0.00129225536462198,2091.405,56.611,21.188,527.572,12.139,15.147,613.985,15.029,27.494,1041.547,28.046,17.706,094617.2+025505,094616.90+025459.5,19.5,18.78,18.1,17.56,17.34,3,0.118,0.0639,357,0.08,0.07,33,7.17,18.6,19.29,43.87,28.52,25.33,1.22,-9999,Other_AGN
587726033865015371,193.44587,3.441768,193.4458,3.44175,0.00205621745264446,138.866,0.914,8.335,42.692,0.272,2.896,96.891,0.648,6.076,174.59,1.143,9.623,125347.3+032620,125347.00+032630.3,17.64,16.72,16.1,15.73,15.5,3,0.066,0.1866,136,-0.4,-0.36,41,14.75,16.58,30.67,43.53,28.8,24.99,1.46,BL?_radio,Other_AGN
587726100415840307,227.59403,3.0389203,227.594,3.03892,0.00223469467751366,1262.406,55.593,32.542,325.626,12.971,25.677,580.243,24.429,55.101,748.047,32.77,26.648,151022.2+030225,151022.56+030220.1,19.16,18.67,18.2,17.69,17.45,3,0.095,0.0355,415,-0.2,0.6,16,3.87,18.51,10.12,43.38,28.36,24.85,1.35,Sy1.5,BL_Seyfert
587726101487222977,222.20985,4.038863,222.2098,4.03886,0.00127023893865862,-999,-999,0,43.736,1.777,3.772,-999,-999,0,-999,-999,0,144850.2+040211,144850.36+040219.9,20.53,20.1,19.64,19.28,18.87,6,0.871,0.0233,353,1,0.74,9,2.28,19.94,5.49,45.45,29.88,26.91,1.14,Sy2?_radio,NL_Seyfert
587726101490171945,229.03058,3.8013126,229.0305,3.80131,0.002049925377571,1679.496,38.786,44.902,356.827,8.083,31.83,509.673,12.057,75.019,1038.293,23.852,37.799,151606.5+034750,151607.33+034804.7,19.14,18.06,17.41,17.08,16.88,3,0.042,0.0256,414,1,-0.42,10,2.74,17.91,7.06,42.48,27.87,23.94,1.51,Sy1.5,BL_Seyfert
587726102025142398,224.7473,4.2705152,224.7473,4.2705,0.00169908851619327,513.344,12.325,2.581,152.885,3.436,10.756,435.878,10.188,26.164,451.638,10.787,1.798,145859.5+041626,145859.35+041613.8,19.31,18.65,18.15,17.72,17.36,6,0.391,0.0662,224,0.38,0.71,16,6.9,18.46,17.41,45.04,29.7,26.51,1.23,radio_4C+04.49,Other_AGN
587726102559064185,217.95027,5.0412452,217.9503,5.04125,0.000815020847125995,950.027,45.375,24.172,267.98,11.085,21.079,1277.843,56.055,18.607,447.278,21.251,14.26,143150.3+050248,143148.06+050228.5,19.64,19.22,18.53,18.08,17.99,3,0.2,0.0308,348,0.04,0.51,10,2.7,19.09,6.01,43.88,28.81,25.35,1.33,Sy1.9,BL_Seyfert
587726877267919277,324.36927,-8.6398158,324.3693,-8.63981,0.0003805179266162,658.775,48.497,21.512,170.629,10.888,10.975,49.762,3.348,4.382,91.826,6.725,8.905,213729.0-083825,213728.62-083823.3,19.73,19.41,18.92,18.56,18.36,3,0.161,0.0521,370,-0.25,-0.89,15,5.57,19.29,14.36,44.04,28.53,25.51,1.16,NLS1?,NL_Seyfert
587726877805314431,325.59083,-8.3648619,325.5908,-8.36483,0.00270670238168564,405.687,16.759,36.849,93.852,4.403,15.194,738.785,35.602,41.014,428.857,17.623,32.852,214224.1-082118,214221.79-082153.4,21.07,19.49,18.71,18.21,17.85,3,0.072,0.041,241,-0.42,-0.05,9,4.39,19.33,11.34,43.17,27.78,24.64,1.21,Sy1.9,BL_Seyfert
587726877813572030,344.64161,-9.8249384,344.6416,-9.82492,0.00261977940449739,-999,-999,0,-999,-999,0.142,34.385,7.154,6.355,-999,-999,0,225834.4-094945,225833.98-094929.7,24.05,22.25,21.38,20.48,20.03,3,0.685,0.1668,145,0.74,0.21,37,17.44,22.1,44.15,46.07,28.79,27.54,0.48,Sy2?_radio,NL_Seyfert
587726879961645180,346.07215,-8.2795204,346.0721,-8.27953,0.00219573203082842,1504.208,48.654,25.987,264.902,9.514,19.077,2989.478,111.286,15.844,1411.147,45.403,26.08,230416.9-081632,230417.31-081646.3,20.46,18.92,18.06,17.39,17.06,3,0.08,0.0429,304,0.72,0.61,15,4.56,18.76,11.71,43.29,28.1,24.75,1.29,Sy2?_radio,NL_Seyfert
587726879962824775,348.74064,-8.485536,348.7406,-8.48553,0.000527691557793884,-999,-999,0,40.72,2.297,9.919,98.849,5.885,13.423,615.607,4.065,1.328,231456.7-082915,231457.75-082907.9,20.55,20.1,19.58,19.04,18.55,3,0.404,0.031,337,0.03,0.9,10,3.11,19.92,7.64,44.72,29.15,26.19,1.14,-9999,Other_AGN
587727177929654430,39.556988,-9.408723,39.55692,-9.40872,0.00236150396085156,-999,-999,0,10.994,0.715,2.187,12.166,0.84,2.025,-999,-999,0,023812.9-092441,023813.66-092431.4,20.86,20.27,19.63,19.22,18.85,3,0.419,0.0345,224,0.72,0.42,17,3.08,20.17,6.93,44.72,29.08,26.18,1.11,zunc_radio,Other_AGN
587727178982752364,351.67953,-9.9910773,351.6795,-9.99106,0.00195993387394493,700.868,25.24,52.979,184.816,5.861,33.696,533.402,17.994,88.703,765.671,27.43,28.963,232643.8-095926,232643.08-095927.8,19.24,18.44,18.06,17.65,17.39,3,0.07,0.062,315,0.13,-0.33,23,5.53,18.33,12.49,43.19,28.16,24.65,1.34,Sy1.5,BL_Seyfert
587727178992124053,13.498565,-10.118734,13.49854,-10.11875,0.000821238273211936,248.022,16.374,29.045,64.316,3.969,11.712,151.671,9.889,35.854,157.632,10.352,14.532,005359.1-100648,005359.65-100707.5,20.26,19.43,18.71,18.3,18.03,3,0.12,0.0241,385,1,0.11,14,2.6,19.3,6.73,43.43,28.25,24.89,1.29,Sy1.9,BL_Seyfert
587727212812566834,327.22492,-8.6797103,327.2249,-8.67969,0.000951303125724425,614.039,42.745,60.804,160.941,8.338,26.294,166.402,9.246,26.785,279.347,19.345,27.443,214853.1-084004,214853.98-084046.9,19.98,19.42,18.97,18.62,18.54,3,0.188,0.0327,347,0.79,0.35,10,3.49,19.22,8.99,43.99,28.7,25.46,1.24,Sy1.8,BL_Seyfert
587727220865892451,334.82721,12.131442,334.8272,12.13142,0.000714829701241116,5428.382,72.418,26.212,1501.369,15.413,9.707,796.028,8.718,25.07,1523.074,20.213,22.198,221918.8+120757,221918.53+120753.1,17.88,17.36,17.04,16.67,16.5,3,0.081,0.2478,285,0.04,-0.45,178,30.2,17.06,88.97,44.18,28.79,25.64,1.21,NLS1?,NL_Seyfert
587727221408465259,348.13926,13.836094,348.1393,13.83608,0.00142473071538826,885.744,82.274,66.347,226.751,16.663,33.656,1024.251,80.648,34.077,318.135,29.396,32.536,231232.0+134916,231233.42+135009.9,20.62,19.93,19.41,19.08,18.8,3,0.168,0.0211,449,0.29,0.13,9,2.53,19.69,7.28,43.79,28.41,25.25,1.21,Sy2?,NL_Seyfert
587727221936882150,328.41519,11.960435,328.4152,11.96042,0.000730777177035449,458.609,22.3,17.232,110.643,4.821,14.266,374.306,17.385,44.074,457.307,22.12,13.635,215340.4+115756,215339.64+115737.5,20.64,19.71,18.98,18.46,18.19,3,0.124,0.0361,321,0.7,0.11,21,4.59,19.38,14.47,43.79,28.25,25.26,1.15,-9999,Other_AGN
587727222482206876,348.08923,14.609381,348.0892,14.60936,0.00128002053913257,2531.354,9.123,35.416,681.618,2.924,20.793,1103.086,4.83,21.039,2729.152,9.784,38.016,231220.5+143648,231221.41+143633.7,18.78,16.94,16.06,15.69,15.14,3,0.016,0.0186,401,1,-0.07,10,2.23,16.67,6.46,41.58,27.51,23.04,1.72,Sy2?,NL_Seyfert
587727222485680380,356.27916,15.168243,356.2791,15.16822,0.00295105868626735,408.228,14.499,21.572,100.118,3.524,9.584,144.115,5.339,18.407,271.092,9.578,19.171,234507.6+150956,234506.99+151005.6,20.41,19.13,18.39,17.94,17.58,3,0.097,0.0295,279,0.6,-0.09,11,3.04,19.02,7.6,43.28,28.17,24.74,1.32,Sy2?,NL_Seyfert
587727225690325058,0.5123242,-10.510551,0.51229,-10.51056,0.00150691463608796,2507.282,38.834,30.442,468.9,6.407,22.959,1201.484,17.393,32.598,2051.178,31.603,22.312,000202.5-103030,000202.95-103038.0,18.06,17.59,17.25,16.81,16.63,3,0.103,0.061,324,-0.12,-0.14,31,5.94,17.42,14.25,43.61,28.87,25.07,1.46,Sy1.8_radio,BL_Seyfert
587727226769965071,14.083658,-9.608263,14.08362,-9.60828,0.00262954866215118,216.731,2.188,6.192,193.012,1.752,7.028,189.405,1.816,3.381,181.041,1.818,8.125,005620.1-093626,005620.07-093629.8,18.33,17.55,16.96,16.66,16.3,3,0.103,0.3558,335,0.52,0.14,298,38.7,17.37,101.2,44.46,28.89,25.92,1.14,BL?_radio,Other_AGN
587727231059296262,25.188117,-9.0850337,25.18812,-9.085,0.00189917570081541,629.558,16.878,13.508,300.842,7.52,18.849,1308.021,34.668,24.708,-994,-999,9.006,014044.8-090455,014045.15-090506.0,18.49,18.12,17.73,17.21,17.14,3,0.129,0.0499,442,0.54,0.6,34,4.76,18.02,11.24,43.72,28.83,25.19,1.4,Sy1.5_radio,BL_Seyfert
587727232132055176,22.966191,-8.3252986,22.96617,-8.32531,0.00220521344062514,491.41,32.966,33.909,71.967,4.497,12.19,109.809,7.221,16.377,615.578,41.078,28.396,013149.9-081913,013151.88-081931.1,21.36,20.1,19.37,18.65,18.51,3,0.144,0.0206,437,0.85,0.58,14,2.15,19.97,5.45,43.51,28.15,24.98,1.22,Sy2?_radio,NL_Seyfert
587727232132055176,22.966191,-8.3252986,22.96617,-8.32531,0.00220521344062514,496.976,33.119,36.139,82.497,4.977,12.008,91.761,5.839,12.171,581.153,38.525,29.853,013149.9-081913,013151.88-081931.1,21.36,20.1,19.37,18.65,18.51,3,0.144,0.0206,437,0.85,0.58,14,2.15,19.97,5.45,43.51,28.15,24.98,1.22,Sy2?_radio,NL_Seyfert
587727780280729609,35.201944,-8.7139928,35.20192,-8.714,0.0011333653876132,-999,-999,0,99.751,2.202,3.537,-994,-999,1.994,-999,-999,0,022048.0-084257,022048.46-084250.4,18.92,18.62,18.27,18.03,17.8,6,0.525,0.0851,315,-0.3,0.64,41,8.15,18.53,19.33,45.41,29.95,26.88,1.18,zunc_radio,Other_AGN
587727866183483693,122.6133,41.00801,122.6133,41.008,0.000882962308532547,-999,-999,0,49.361,4.24,9.048,113.272,10.15,13.706,157.005,13.41,18.354,081025.3+410041,081027.19+410028.8,21.82,20.43,19.41,19.07,18.73,3,0.192,0.0423,388,0.28,-0.05,15,4.99,20.24,14.16,44.21,28.31,25.68,1.01,Sy2?,NL_Seyfert
587727867260567625,128.48785,47.44805,128.4878,47.44803,0.00162700287363115,-999,-999,0,29.959,1.145,4.095,9.503,0.392,2.209,-999,-999,0,083357.5+472658,083357.08+472652.9,19.39,19.16,18.91,18.51,18.36,6,0.496,0.0942,466,0.45,-0.08,70,9.82,19.02,24.78,45.46,29.7,26.92,1.07,zunc_radio,Other_AGN
587727873697579069,357.99488,-10.899761,357.9949,-10.89975,0.000363604078225356,301.324,13.802,14.001,67.168,3.118,7.603,124.124,6.013,11.666,189.963,8.655,11.556,235158.4-105350,235158.78-105359.1,20.69,19.57,18.45,18.02,17.72,3,0.179,0.0186,325,1,1,9,1.83,19.44,4.42,43.64,28.57,25.1,1.33,Sy2?,NL_Seyfert
587727875305570316,351.9809,-9.4766869,351.9809,-9.47664,0.00254320199530303,1774.043,42.821,27.177,603.669,11.914,22.466,429.707,9.011,22.825,634.325,15.231,20.123,232756.3-092822,232755.41-092835.9,18.31,18.01,17.59,17.21,17.06,3,0.175,0.0483,307,0.01,0.23,16,4.34,17.87,9.83,43.96,29.17,25.43,1.44,NLS1?,NL_Seyfert
587727942421839984,146.58422,1.0811261,146.5842,1.08111,0.00151795518707952,-999,-999,0,14.251,0.871,1.014,-999,0.119,0.562,-999,-999,0,094620.5+010459,094620.21+010452.0,20.99,20.47,19.91,19.32,18.9,3,0.577,0.1397,440,0.99,0.44,138,16.55,19.88,47.08,45.91,29.51,27.37,0.82,zunc_radio,Other_AGN
587727942421839984,146.58426,1.0811228,146.5842,1.08111,0.00151795518707952,-999,-999,0,-999,-999,0.071,-999,-999,0.673,-999,-999,0,094620.5+010459,094620.21+010452.0,20.99,20.47,19.91,19.32,18.9,3,0.577,0.1397,440,0.99,0.44,138,16.55,19.88,47.08,45.91,29.51,27.37,0.82,zunc_radio,Other_AGN
587727942960087284,149.70427,1.5388185,149.7043,1.53881,0.00169735436769021,-999,-999,0,-999,0.317,0.879,-2952.18,-336.364,1.405,-994,-999,1.711,095849.4+013231,095849.02+013219.7,21.3,20.84,19.92,19.49,19.23,3,-9999,0.0659,434,-0.02,0.02,36,6.37,20.76,15.18,-9999,-9999,-9999,0.91,BL?_zunc_radio,Other_AGN
587728309096742927,155.64645,2.4918107,155.6464,2.49178,0.00195597259849751,384.572,23.76,35.841,113.606,5.981,19.962,439.061,24.502,54.109,233.772,14.368,19.047,102235.2+022948,102235.14+022930.4,19.77,19.03,18.6,18.25,18.08,3,0.07,0.0307,268,0.79,-0.84,10,3.18,18.87,8,43,27.94,24.46,1.34,Sy1.5,BL_Seyfert
587728309642068005,175.03633,3.1198362,175.0363,3.11981,0.00196798289626419,1752.881,74.279,28.76,526.042,18.782,22.417,174.494,6.614,17.926,498.151,21,21.613,114009.0+030727,114008.71+030711.3,19.28,18.67,18.32,17.88,17.65,3,0.081,0.1139,427,-0.22,0.04,81,10.03,18.59,22.44,43.58,28.18,25.04,1.2,NLS1?,NL_Seyfert
587728665579552864,124.51545,43.745053,124.5154,43.74503,0.00176803722398582,657.156,45.458,22.233,262.635,11.68,15.538,159.521,7.612,7.278,105.909,7.289,10.149,081803.3+434442,081803.70+434442.1,19.47,19.22,19,18.81,18.42,3,0.295,0.0183,350,0.63,0.62,11,2.13,18.96,5.99,44.28,29.23,25.74,1.34,NLS1?,NL_Seyfert
